#NAME	Description	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
T0288	Proliferative action of Gastrin in gastric cancer	-0.03785156	0.33494476	-0.410318055	-0.381583959	-0.365102368	-0.218115206	-0.50447448	-0.136116678	-0.52344363	-0.259970238	0.205676644	-0.282958533	-0.329390339	-0.117619734	-0.294894769	-0.382158439	-0.252553463	-0.266544154	0.493782566	-0.462597355	-0.120598551	-0.396144382	-0.211982623	0.421563093	0.373873529	-0.330001443	0.328294446	0.349605907	-0.111288446	-0.187380729	-0.457362794	0.358438138	-0.310502552	-0.102179722	-0.39444079	-0.181348504	0.256229425	-0.184260677	0.0098278	-0.089900662	-0.213168369	0.274103196	-0.249569314	-0.127328713	-0.32983916	0.382308559	-0.182653796	-0.218180928	0.434904286	0.009880396	-0.377440462	-0.322046201	0.017071606	0.379195268	0.137082898	0.358888878	0.336137226	0.069455171	-0.145174199	-0.336268676	-0.216096689	-0.267352083	-0.119617023	-0.31659227	-0.442612258	-0.389925379	0.361769101	-0.435255637	-0.264533715	0.135356343	-0.458179353	-0.281815583	-0.307089074	-0.266920011	-0.11506164	-0.18156369	-0.384833054	0.071520304	0.100806726	-0.204992465	-0.135587903	-0.225489986	-0.265014996	-0.015096167	-0.361633013	-0.21649064	0.142593145	0.095150286	0.087672126	0.038026575	-0.106883078	-0.115641911	0.195505232	-0.24525838	0.53336837	0.150831409	0.307951882	0.374623629	0.427439859	-0.012872295	0.025909965	0.44661342	0.070881053	0.118244694	-0.068321652	-0.270516223	-0.22454321	-0.008490882	0.123830447	0.418509421	-0.175875736	0.019182258	-0.164692914	-0.231215911	-0.204843519	-0.224452764	0.027581059	0.013253168
T0289	Immune response_MIF-mediated glucocorticoid regulation	0.268406768	0.730831502	-0.587545076	-0.095654159	-0.550560472	0.131686576	-0.55065386	-0.592341799	-0.427611222	-0.272973007	0.643992621	0.380849706	-0.71324435	-0.536634889	0.467105741	-0.251175687	-0.673177569	-0.557440213	0.658360872	-0.456604284	0.334452429	-0.095326385	0.290177438	0.628471361	0.678626197	-0.665770112	0.665497887	0.647338085	0.407233068	-0.681789547	-0.618373267	0.712790381	-0.561087664	-0.728758802	-0.625589953	-0.578971372	0.684955085	0.309155676	-0.595771903	0.582075841	0.373403451	0.631040906	-0.033947516	0.21817663	-0.162448129	0.687859298	-0.63224033	-0.723253269	0.706046916	0.669658293	-0.477411519	-0.486268582	-0.664109521	0.639343569	0.664122493	0.773554613	0.681362627	0.56542978	0.659994708	-0.128313293	0.126130993	-0.395796798	0.628868165	0.592172639	-0.09066369	-0.400406608	0.736805666	-0.239267208	-0.538360187	-0.671960495	-0.192681043	-0.624965505	0.550570993	0.31394774	0.280313733	-0.712693525	-0.29390162	0.134863113	-0.042645247	-0.052080413	0.576191298	-0.44758769	-0.027082281	0.232400542	-0.511333675	-0.459848325	0.391111306	0.48091854	0.114194359	-0.063040345	0.172131429	-0.134504681	0.066170705	-0.426030408	0.75428893	0.480162722	0.609426701	0.519307279	0.58715464	0.095875917	-0.691279806	0.387502036	-0.610744562	-0.63707229	-0.646367195	-0.617663842	-0.660224562	0.235377988	0.344725607	0.616394745	-0.635851251	0.324541816	0.207299324	-0.619068007	-0.276056038	-0.467587605	-0.677775442	-0.630080574
T0290	NF-kB pathway in multiple myeloma	-0.024764158	0.661539126	-0.423190595	-0.294345316	-0.39971173	0.127967015	-0.584173216	-0.565436088	-0.387147567	-0.209740262	0.610973302	0.226714481	-0.563441189	-0.389482911	0.088409848	-0.283249599	-0.429342807	-0.469723981	0.572358058	-0.504851046	-0.28265163	-0.313609067	-0.20642389	0.614292939	0.533245982	-0.622913253	0.515454651	0.553210292	0.042258338	-0.538004579	-0.592427451	0.594269555	-0.625207957	-0.571282159	-0.597784244	-0.394688584	0.611730281	0.237383481	-0.419947529	0.355354448	0.037356219	0.608138106	-0.239000974	0.184665144	-0.469162279	0.619567216	-0.338431481	-0.449361777	0.575523872	0.467421022	-0.461127409	-0.507400696	-0.47222472	0.602823133	0.407987599	0.68295365	0.569351294	0.45268501	0.39818891	-0.440582076	-0.443497273	-0.435337559	0.450153573	0.449827628	-0.39982312	-0.434009426	0.511524824	-0.387345434	-0.430008141	-0.387139933	-0.439953725	-0.562132593	0.298207945	0.03443826	-0.069366443	-0.595818221	-0.434567921	0.081395528	0.14864192	-0.305077871	0.521232757	-0.404879335	-0.23744932	0.028647735	-0.614587818	-0.432101401	0.188984135	0.260780971	0.074701461	-0.077515691	0.087705813	-0.219943168	0.175065604	-0.484379112	0.608767733	0.09734058	0.288072516	0.485617348	0.358481786	-0.172281034	-0.491827605	0.449462944	-0.472110028	-0.363672861	-0.399487778	-0.538800556	-0.418969586	0.264159781	0.392262603	0.369919445	-0.400157487	0.168789034	-0.189031431	-0.518122695	-0.401881137	-0.411281591	-0.31435724	-0.469647533
T0291	HGF signaling in melanoma	-0.105274599	0.291650083	-0.296292179	-0.201135624	-0.33863937	-0.352833618	-0.462824841	-0.183190784	-0.462936492	-0.34751411	0.272355143	-0.24767757	-0.28090929	-0.088650868	-0.087217938	-0.285952845	-0.26484621	-0.291717579	0.369105692	-0.453691265	0.019681885	-0.425923309	-0.012428806	0.418502143	0.421100649	-0.293282303	0.390846908	0.261397795	0.005917848	-0.305578416	-0.318871427	0.396438524	-0.37367781	-0.461232383	-0.444294365	-0.093562586	0.334027461	-0.320445921	0.069579472	-0.128727454	-0.1324054	0.286320506	-0.043092116	-0.209693239	-0.223689113	0.385817847	-0.360836371	-0.157341325	0.352064023	0.196033348	-0.453376428	-0.253680193	-0.357935766	0.349222523	0.207842027	0.343868568	0.351911099	0.170684411	0.245013805	-0.318815065	-0.085928214	-0.256261935	-0.073425578	0.11476248	-0.441886021	-0.385730984	0.385862013	-0.323920316	-0.28474834	-0.319464905	-0.383843843	-0.371777094	-0.123780491	-0.37283946	-0.214026582	-0.309343848	-0.303065334	0.236346076	0.270652648	-0.107767619	0.15043951	-0.164711472	-0.082898495	0.152750648	-0.380240571	-0.121829405	0.290297466	0.037809872	0.245027778	0.122333236	0.104358699	0.031561111	0.296984308	0.029462368	0.457765538	0.241937683	0.265243042	0.279689722	0.284139519	0.183395027	-0.130627829	0.320019451	-0.316463701	-0.338568428	-0.325393056	-0.289291355	-0.099826233	0.064871417	0.256809345	0.410994744	-0.365430683	0.034124136	-0.033653099	-0.441155696	-0.172772529	-0.324112518	-0.274581002	-0.362288786
T0292	Glutathione metabolism / Rodent version	0.055472582	0.321504244	-0.395038661	-0.006481803	-0.329868219	-0.094893466	0.049521843	-0.252843627	-0.056905889	-0.173708557	0.254429196	-0.111206691	-0.314034833	-0.303429627	-0.268984105	0.200126584	-0.355921168	-0.137369622	-0.010569021	0.217870086	-0.323244918	-0.083030735	-0.178410288	-0.062455154	0.200731573	-0.080095474	0.344432387	0.227569599	-0.098337662	-0.333106193	-0.295960295	0.208442199	-0.353359416	-0.312869814	-0.332458155	-0.348713121	0.216175978	0.056259742	-0.248929237	0.178396663	0.29405649	0.358945445	-0.095935966	-0.053717889	-0.112960089	0.325883717	-0.064756603	-0.435354572	0.264299343	0.201112526	-0.307518061	-0.122788918	-0.100046507	0.317303163	0.260000284	0.238538373	-0.09070951	0.210214028	-0.226970135	-0.283655331	-0.302607937	-0.321226325	-0.239323122	0.188755786	0.218945038	-0.222155123	0.181476652	-0.059736404	-0.126346864	-0.308865133	-0.044166477	-0.299586301	0.104943842	0.271967412	-0.076447084	-0.434776133	0.056661436	0.444006822	0.239462339	0.120439845	0.278953992	0.431559942	0.439387361	0.385599347	0.288975561	0.593491689	0.413959594	0.236777152	0.420817761	0.465512662	0.339599172	0.475121156	0.447417547	0.44405465	-0.176292683	-0.28278475	0.018420944	-0.102198872	-0.339612368	-0.134465532	-0.230436384	-0.114502012	-0.252540878	-0.287928522	-0.288200653	-0.207461527	-0.481807954	-0.233160756	-0.247325306	-0.156793226	-0.450968253	-0.154075537	-0.341376329	-0.328111469	-0.280809381	-0.386736795	-0.411273812	-0.386373882
T0293	Arachidonic acid metabolites production in alveolar macrophages in asthma	0.37022204	0.670172128	-0.470034949	0.258954989	-0.304149064	0.40418183	-0.409127255	-0.344439673	-0.217389595	-0.121139476	0.589178018	0.605815099	-0.424117133	-0.353538982	0.440403042	-0.14542061	-0.615383612	-0.432247815	0.648012801	-0.266213181	0.2371608	-0.059441045	0.209750041	0.454924601	0.601121034	-0.600972894	0.674996701	0.556892771	0.398904834	-0.606008211	-0.478240715	0.667516886	-0.518373208	-0.393290349	-0.398866569	-0.475803185	0.571749892	0.404178489	-0.677945403	0.682530901	0.522494917	0.493986517	0.154681707	0.325829961	0.294085315	0.602390515	-0.548658786	-0.592295947	0.634029338	0.680009688	-0.172115664	-0.372798164	-0.610178388	0.548123822	0.587745189	0.572260049	0.567924561	0.42367891	0.591814286	0.10965838	0.319456163	-0.112089866	0.579438319	0.617357096	-0.084451577	-0.256663308	0.586332514	0.01758184	-0.209213379	-0.625196914	0.113333697	-0.506808641	0.371568483	0.318326956	0.351758861	-0.523734442	-0.239967474	0.161453748	-0.351822827	-0.014459019	0.312189717	-0.314518051	-0.275237926	0.053764666	-0.496768706	-0.337854317	-0.017329433	0.282102491	-0.118966092	-0.190054026	-0.145598319	-0.02751055	0.030536513	-0.431222388	0.573140083	0.375608091	0.633507195	0.369665996	0.194598015	0.150477457	-0.673550146	0.247773497	-0.691038735	-0.602834487	-0.607096115	-0.731379644	-0.530907046	0.018509297	0.18626216	0.477005844	-0.649165543	0.07466648	0.375399568	-0.636818635	-0.095704918	-0.366821856	-0.531953403	-0.570104104
T0294	Immune response_Gastrin in inflammatory response	-0.069888887	0.461040123	-0.482013543	-0.362019683	-0.467812693	-0.233477463	-0.546747084	-0.302645568	-0.513137603	-0.350821538	0.363519956	-0.208189093	-0.438907148	-0.146413069	-0.136134404	-0.403822759	-0.300574202	-0.396248384	0.530825741	-0.540938721	0.09105164	-0.424917697	-0.043969411	0.431364385	0.469239845	-0.43381494	0.462401539	0.420727735	0.094144979	-0.335418378	-0.547659082	0.510790519	-0.426838263	-0.394950052	-0.457345253	-0.166452209	0.4043966	-0.258412861	-0.215491643	0.07253718	-0.112763539	0.404705651	-0.195808361	-0.042697233	-0.227149029	0.499822379	-0.288387571	-0.235648232	0.490806469	0.193591217	-0.434098846	-0.381185766	-0.142755953	0.49924129	0.286669772	0.470102184	0.487250921	0.216190164	0.10305239	-0.371441184	-0.075836031	-0.316412636	0.14017368	0.076060306	-0.4732092	-0.449498254	0.498846107	-0.463690353	-0.409741739	-0.294332499	-0.392996523	-0.469116403	-0.200496418	-0.260301866	-0.035067909	-0.400773537	-0.411140026	0.166097281	0.16403369	-0.179802264	0.05492899	-0.184624096	-0.193003717	0.142328953	-0.46530173	-0.315713676	0.267367356	0.141520393	0.137246757	0.149893635	0.059768685	0.079100171	0.252650732	-0.219609867	0.586666122	0.247216764	0.390912063	0.404553351	0.42910988	0.031844079	-0.202965166	0.45792945	-0.299509313	-0.290546282	-0.356741034	-0.460251617	-0.315194089	-0.034669582	0.151917179	0.385846372	-0.3752786	0.018795133	-0.172411528	-0.415268929	-0.22322126	-0.393909813	-0.260236395	-0.320912256
T0295	Role of glycosphingolipids in inhibition of Insulin signaling	0.125687586	0.332348327	-0.452015601	-0.198225864	-0.373583291	0.006636306	-0.368177734	-0.176313307	-0.456498518	-0.254086106	0.08786452	-0.288996779	-0.382761675	-0.290607395	-0.181728182	-0.193257718	-0.43485731	-0.231281598	0.500821987	-0.292298161	0.291027781	-0.105246836	0.349529875	0.442682934	0.366227817	-0.299914096	0.349745045	0.333423605	0.178384629	-0.451872471	-0.488128645	0.440025026	-0.345129665	-0.469147137	-0.600266183	-0.330201099	0.17525368	-0.204474158	-0.053896945	0.09514223	0.135587094	0.302181222	0.095052842	0.194394975	-0.333011361	0.443037725	-0.484239259	-0.393832418	0.375997729	0.000826208	-0.318597884	-0.390527173	-0.367376495	0.260418244	0.154370534	0.432473751	0.464124203	-0.035030627	0.100802934	-0.303540197	0.194586141	-0.302164588	0.031584146	0.100077083	-0.327810346	-0.264364467	0.352643626	-0.398310359	-0.246961423	-0.358043897	-0.281146707	-0.338321339	-0.137573746	-0.249135612	0.266228778	-0.138209029	-0.357517812	0.179545496	0.287124055	0.114636419	-0.00044224	-0.086107463	-0.187041594	0.31775703	-0.338230296	-0.207807048	0.30713164	-0.023990877	0.351228209	0.279036144	0.313667631	0.009080827	0.226730799	-0.001174624	0.525231407	0.221563781	0.352788294	0.423796421	0.424296861	-0.04511544	-0.246961811	0.43496458	-0.264478152	-0.189003713	-0.450913582	-0.391705898	-0.339753814	-0.070641662	0.167844691	0.40610749	-0.420226595	0.171779869	-0.133866881	-0.425763829	-0.248770891	-0.358293029	-0.121275255	-0.152135495
T0296	Pro-inflammatory action of Gastrin in gastric cancer	-0.155981745	0.5152199	-0.556015277	-0.365900641	-0.425536509	-0.207973365	-0.602125496	-0.416742678	-0.483235437	-0.377530667	0.464934474	-0.194010722	-0.538917467	-0.314428979	0.049803169	-0.388300905	-0.454553528	-0.52631061	0.575238546	-0.579228442	0.168865668	-0.453769375	0.081660454	0.441293227	0.525269878	-0.525916627	0.546988059	0.511085227	0.22049564	-0.477766702	-0.565469038	0.572879647	-0.505178802	-0.471771917	-0.529977769	-0.346217198	0.492017946	-0.157671721	-0.263293617	0.235117076	0.052867644	0.482930797	-0.145878098	-0.106541323	-0.263516913	0.558474154	-0.45793225	-0.40582463	0.575280962	0.377354975	-0.484846625	-0.499526807	-0.347044708	0.59783621	0.439068191	0.561969557	0.547834489	0.41550621	0.195349878	-0.448590038	-0.064219965	-0.402776154	0.22741556	0.259366434	-0.476785092	-0.469641805	0.556577987	-0.419474921	-0.53901255	-0.36548204	-0.36569668	-0.513464604	0.014729164	-0.121123973	0.115850696	-0.50781178	-0.311195719	0.253619797	0.168028096	-0.091186935	0.198141978	-0.229663492	-0.019195001	0.258463732	-0.538509744	-0.27897885	0.329624338	0.346745707	0.178906014	0.184077444	0.165197109	0.134086344	0.349168092	-0.195368318	0.605491579	0.304446185	0.436184379	0.455771428	0.47650571	0.087225042	-0.265052644	0.504201577	-0.365072175	-0.37959213	-0.420519034	-0.5093384	-0.437273234	0.028108305	0.228059209	0.442638449	-0.451428307	0.123961728	-0.101858764	-0.498307152	-0.16668797	-0.438774826	-0.322651193	-0.38570839
T0297	ATP metabolism	0.226992708	-0.187342074	0.159967767	0.149640842	0.083662169	0.317507789	-0.162939344	0.219549583	-0.263653466	0.147272306	-0.22801844	-0.049015454	0.2339909	0.204472735	-0.030437985	0.02729358	-0.038471805	0.194747766	-0.140743714	-0.037306209	0.162649925	0.19680901	-0.011726954	-0.10722007	-0.211150804	0.054572472	-0.143924427	-0.365756178	-0.037685497	0.024535467	0.057240192	-0.276302233	0.113941172	0.042863667	0.196066766	0.188158788	-0.239353913	-0.191931655	0.165837679	-0.306877861	-0.066687061	-0.303935827	0.074321212	0.187136182	0.139897846	-0.254885367	0.134505337	0.165761171	-0.286380835	-0.1097867	-0.039858808	0.113522576	0.231867527	-0.154801118	-0.122034555	-0.347265116	-0.043161993	-0.193852573	0.068529344	0.2257531	0.278675899	0.271544865	-0.033295724	-0.337577066	0.07044853	0.161014965	-0.27632882	0.035050307	0.214423469	-0.03888419	-0.062398049	0.108833584	-0.236775693	-0.37030498	-0.050791451	0.186968383	-0.117958502	-0.120224244	-0.115403678	-0.148985876	-0.067879085	-0.150377962	-0.313062656	-0.268437024	0.174656313	-0.356870163	-0.156845884	-0.27105792	-0.156250977	-0.212577009	-0.251216573	-0.21061988	-0.17101708	-0.209598059	-0.011894232	0.020827445	0.159756905	-0.030183649	-0.018452341	-0.107694171	0.079031927	0.051167998	0.161430034	0.120543834	0.234502765	0.017093879	0.204388623	-0.043313489	-0.040040406	0.194438019	0.260047401	-0.106497475	-0.036869103	0.06142637	0.103444779	0.107743761	0.151849609	0.191637117
T0298	Neolacto-series GSL Metabolism p.3	0.040728667	-0.062534396	-0.089801098	-0.115755213	0.094274127	-0.361900156	0.247290977	-0.059649823	0.08243307	-0.395238365	0.280972153	-0.006843546	-0.080318826	-0.364523166	-0.172490858	0.136888805	-0.141864862	-0.313127062	0.229751674	-0.167421108	-0.345607529	-0.525771762	-0.490976588	0.225052524	-0.14822252	-0.161892537	0.147171507	-0.042420643	-0.030281583	0.07722597	-0.369416414	-0.155086247	-0.223451102	0.15833003	-0.384420293	-0.187868443	0.178254098	-0.1607494	0.464028586	-0.131151266	0.065192469	0.103715822	0.153620181	-0.352737812	-0.327314768	0.11715783	0.239652097	-0.266587561	0.057061686	-0.358972366	-0.239790934	-0.07809246	0.07380893	0.07652265	0.045405064	-0.074303982	-0.30650507	-0.135532137	-0.217771946	-0.173060323	-0.291212777	-0.360519247	-0.230977216	0.196017797	-0.080793373	0.091183213	-0.103186388	-0.157898371	-0.048698106	0.020429192	-0.239504051	-0.096610154	-0.224409777	-0.3896969	-0.00051905	0.28661785	-0.225984211	-0.160016257	0.00133421	-0.248252599	-0.086774386	-0.078370264	0.307676936	-0.064379728	-0.099372839	-0.19361683	0.262783225	-0.093386557	0.083900852	0.34252973	0.028334465	-0.05655891	0.137445371	0.127492276	0.133156888	0.290792416	0.143409449	0.396836641	0.151742284	0.450886763	0.516185174	0.260439778	0.010508162	-0.14212784	0.022490495	0.253067742	-0.133002176	0.141044942	0.368755086	0.330474318	0.142630909	0.000548304	0.156307041	0.080887905	-0.005094597	-0.068501649	0.164425603	0.10159717
T0299	Proteolysis_Putative SUMO-1 pathway	-0.089156772	0.647195411	-0.672813317	-0.401282094	-0.588992281	-0.197920245	-0.683841563	-0.420513322	-0.56711401	-0.437192581	0.641907897	-0.120918864	-0.542875096	-0.232986721	-0.084512164	-0.418413262	-0.43755607	-0.610000579	0.620282127	-0.479239791	-0.031640883	-0.454963502	-0.109272497	0.490292105	0.673203635	-0.611926706	0.602065797	0.638699306	-0.076469343	-0.614722001	-0.582476736	0.643241444	-0.621396532	-0.571124457	-0.6608211	-0.231521713	0.578324964	-0.265749277	-0.298934359	0.35260738	0.107535358	0.611925722	-0.305315064	-0.183206136	-0.450285215	0.619985521	-0.658886018	-0.426104174	0.65463494	0.498041032	-0.610002989	-0.512228609	-0.592279885	0.58105703	0.447748606	0.669752002	0.619431187	0.488070432	0.264903853	-0.47429598	-0.171006551	-0.505696117	0.315557773	0.287766407	-0.415917684	-0.506992874	0.670790555	-0.447090504	-0.551621843	-0.42046201	-0.408743624	-0.649244724	-0.104860232	-0.25184213	-0.135547281	-0.59618875	-0.481517285	0.344399192	0.330675258	-0.307410504	0.428442963	-0.186703849	0.196789044	0.420851739	-0.428212882	-0.23103865	0.530981663	0.179331565	0.392412602	0.409454911	0.346891514	0.217617494	0.38183266	-0.298724947	0.531524235	0.156776118	0.311383598	0.31633423	0.509818869	-0.132744267	-0.561804978	0.466752177	-0.310849541	-0.378926895	-0.363724387	-0.55991662	-0.366867581	0.089454711	0.246909635	0.293262215	-0.534500648	-0.020326018	-0.298419855	-0.567755625	-0.322876104	-0.427789588	-0.363627543	-0.460838392
T0300	Regulation of lipid metabolism_G-alpha(q) regulation of lipid metabolism	0.274106268	0.056255345	-0.402463139	-0.21659153	-0.430557459	0.000240402	-0.507073181	-0.075763146	-0.533991598	-0.135056797	-0.01716004	-0.378245263	-0.167193399	-0.20312347	-0.377463825	-0.466353818	-0.384408544	0.157355128	0.19334719	-0.441452635	0.043678646	-0.293047797	-0.035762465	0.374911523	0.136987887	-0.243915971	0.171834028	0.072187206	-0.011165811	-0.177974568	-0.481372633	0.276795133	-0.148577563	-0.034069211	-0.345047332	-0.222008172	0.200826976	-0.484109637	-0.244846458	0.04149641	-0.074533626	-0.026479774	-0.242261815	0.116599027	-0.045848041	0.171377193	-0.156110784	-0.274432977	0.238698402	0.05957169	-0.188638211	-0.235794306	-0.036826908	0.06285267	-0.0134791	-0.030849659	0.080636936	-0.250490936	0.282189686	-0.262609134	-0.012611541	-0.116557986	0.272975956	-0.306719662	0.150996072	-0.09390037	0.182487388	-0.341921245	0.127757049	-0.017487484	-0.413229417	-0.190143106	-0.285242482	-0.251736187	-0.124460503	-0.04031757	-0.34191299	0.213419419	0.116761909	-0.261300112	-0.135819374	-0.270212414	-0.151680829	-0.024415709	-0.181330101	-0.251580921	0.063927073	-0.073904165	0.069664639	0.060950031	-0.133362114	-0.169169079	-0.088011683	-0.115219419	0.388791112	0.333847946	0.354751974	0.209747753	0.315785259	0.221372132	-0.023483902	0.225396612	-0.02246786	-0.043271967	-0.062252066	-0.204131608	-0.108065589	-0.015483018	0.115268543	0.305510874	-0.197871677	0.070382587	0.008770311	-0.263693678	-0.054364263	-0.118734227	-0.108744928	0.173091025
T0301	Muscle contraction_Regulation of eNOS activity in endothelial cells	0.125863287	0.325300111	-0.401197512	-0.26149056	-0.376421429	0.095297654	-0.433682376	-0.334884816	-0.360577177	-0.183951647	0.282321817	-0.227255815	-0.379468658	-0.295104359	0.025335539	-0.374488189	-0.410335631	-0.088735124	0.4554527	-0.279397768	0.18867315	-0.155054476	0.241969286	0.386282736	0.379485597	-0.381106153	0.375045135	0.345665151	0.155350415	-0.405025158	-0.447289044	0.456907966	-0.389999748	-0.355421774	-0.420680843	-0.303434781	0.319207545	-0.253832311	-0.258969505	0.193730544	0.093751742	0.359388722	0.009935895	0.2531135	-0.145559872	0.427997826	-0.388888904	-0.403367706	0.44395936	0.352007881	-0.339780258	-0.427649324	-0.316889126	0.248405951	0.298035746	0.314044026	0.359696658	0.068956159	0.164941447	-0.248501482	0.020957831	-0.18354428	0.301218382	0.208916215	-0.106361405	-0.259752005	0.344994145	-0.308982907	-0.131991885	-0.328951715	-0.205536148	-0.400768056	0.144850424	-0.180956128	0.05954432	-0.280374272	-0.304429207	0.184773776	0.102929804	-0.25322219	-0.016828356	-0.207807382	-0.126930808	0.138382971	-0.332314374	-0.283609324	0.220018111	0.017869918	0.063088192	0.012890545	-0.017886796	-0.037469562	0.161017051	-0.17665304	0.439533915	0.327609475	0.277885471	0.252553131	0.289675827	0.052353281	-0.151583399	0.285068644	-0.366857476	-0.363634054	-0.401941204	-0.433294238	-0.27746729	-0.099855221	0.109682313	0.300657521	-0.32751881	0.106296094	-0.004155258	-0.45811241	-0.019807715	-0.299913585	-0.260137707	-0.273323484
