#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_radicidentis	0	0	3.83781E-05	0	1.97706E-06	0	0	0	0	0	0	1.18081E-05	0	0	0	0	0	7.52004E-07	2.58592E-06	9.13692E-07	0	0	2.24386E-05	0	0	0	0	1.95878E-05	6.40266E-06	0	0	0	0	0	0	0	0	0	0	0	5.98896E-07	0	0	0	0	0	0	1.01526E-05	0	0	2.22032E-05	4.32526E-05	2.0406E-05	0	0	1.86221E-06	0	0	0	2.15966E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.09356E-05	0	0	1.6474E-05	1.21039E-06	1.93548E-06	6.49145E-06	1.72542E-06	8.06638E-07	2.23546E-06	0	1.3352E-05	2.22904E-05	2.44962E-05	4.1748E-06	1.5447E-06	3.10175E-06	2.97264E-05	3.13704E-06	6.46906E-07	5.65774E-06	8.93903E-07	0	0	0	6.55064E-06	0	0	0	0	1.58098E-05	0	0	1.36723E-06	0	0	7.10811E-06	0	9.57932E-06	2.64142E-05	0	8.47305E-06	0	9.10715E-07	0	1.42431E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_slackii	0	0	0	0	0	0	0	0	0	0	0	8.50183E-06	0	0	0	0	0	3.44669E-07	5.81832E-06	7.9948E-07	0	0	0	0	0	0	0	8.10531E-07	0	0	0	0	0	0	0	0	0	0	1.09229E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.23472E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53909E-06	6.17297E-07	4.65725E-06	6.44406E-06	6.45482E-07	4.60936E-07	1.4395E-06	0	7.82236E-06	1.67644E-05	1.76745E-05	3.51002E-06	1.19942E-06	1.64781E-06	9.72059E-06	1.84439E-06	0	5.28761E-07	1.17619E-06	0	0	0	0	0	0	0	0	0	0	0	8.35527E-07	0	0	0	0	9.57932E-06	0	0	3.29507E-06	0	1.51786E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._2129	0	0	0	0	0	0	0	0	0	1.09426E-05	0	0	0	0	1.55566E-06	0	0	1.88001E-06	1.68085E-06	0	0	0	0	0	0	0	0	3.5123E-06	5.86911E-06	0	0	0	0	0	0	0	0	0	0	0	1.01812E-06	0	0	0	0	8.31267E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50365E-05	0	0	0	0	1.21902E-05	6.41909E-06	0	0	0	0	0	0	0	0	0	1.96256E-05	5.56777E-07	2.41935E-06	3.07988E-06	2.13506E-06	2.65038E-06	6.75719E-06	0	7.62006E-06	1.14246E-05	2.88373E-05	8.3762E-06	7.26919E-07	2.81097E-06	4.96113E-06	4.24052E-06	2.00541E-06	9.51769E-07	1.92895E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19672E-06	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._299	0	0	0	0	1.97706E-06	0	0	0	0	0	3.28757E-06	1.18081E-05	0	0	0	0	0	7.52004E-07	2.45662E-06	0	0	0	0	0	0	0	0	9.18602E-06	1.4406E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60216E-06	0	0	0	1.53044E-06	0	0	0	0	0	0	2.77359E-06	0	0	0	1.71225E-06	0	0	0	0	1.68119E-05	1.37674E-06	0	0	0	0	0	0	0	0	6.49411E-06	1.39194E-06	1.57258E-06	3.83801E-06	1.20407E-06	4.48132E-07	1.76127E-06	0	6.67598E-06	1.50879E-05	1.92249E-05	5.95641E-06	1.50836E-06	1.2924E-06	8.51055E-06	2.15967E-06	7.76287E-07	2.90818E-06	6.77484E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05971E-06	0	6.07143E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._Chiba101	0	0	0	0	0	0	0	0	0	0	0	7.55719E-06	0	0	0	0	0	0	1.29296E-06	0	0	0	0	0	0	0	0	1.41843E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36238E-06	0	0	0	0	0	0	0	0	0	3.67681E-06	2.54181E-07	2.47983E-06	8.19723E-06	7.9444E-07	0	1.08386E-06	0	4.31578E-06	1.12383E-05	1.89148E-05	4.7864E-06	9.63167E-07	9.04679E-07	7.34086E-06	1.76557E-06	0	9.51769E-07	5.17523E-07	0	0	0	0	0	0	0	0	0	0	0	1.29127E-06	0	0	0	0	1.13754E-05	0	0	2.3144E-06	0	5.42092E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._Z16	0	0	3.48892E-05	0	0	0	0	0	0	0	0	9.44648E-06	0	0	0	1.65399E-05	0	4.38669E-07	2.32733E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34256E-06	5.3257E-07	1.45161E-06	4.59613E-06	4.46872E-07	2.43272E-07	9.48377E-07	0	1.05872E-05	1.27285E-05	2.94575E-05	4.7864E-06	1.38115E-06	5.81579E-07	1.10113E-05	2.45919E-06	0	0	0	0	3.20374E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4369E-05	0	0	4.00116E-06	0	8.45664E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._dk561	0	0	0	0	0	0	0	0	0	0	0	9.44648E-06	0	0	1.22815E-06	0	0	6.2667E-07	3.2324E-06	1.19922E-06	0	0	0	0	0	0	0	1.2158E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.62962E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29286E-05	0	4.58507E-06	0	0	0	0	0	0	0	0	0	3.53356E-06	5.44674E-07	1.69354E-06	4.35922E-06	1.56405E-06	3.96917E-07	3.08223E-06	0	1.25427E-05	3.42738E-05	2.41861E-05	9.59939E-06	7.81437E-07	2.87559E-06	1.91185E-05	2.28578E-06	0	8.98893E-07	8.46855E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88348E-06	0	8.89031E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_171	7.01686E-06	0	5.58227E-05	7.189E-06	2.94582E-05	2.54648E-06	4.51671E-05	1.545E-05	0	0	5.20532E-06	0.000272059	6.82469E-05	0	3.43883E-06	5.21642E-05	0	1.15934E-06	5.55972E-06	5.31083E-06	0	0	6.50719E-05	0	2.85972E-06	2.04154E-05	0	1.36439E-05	1.06711E-05	0.002291971	6.26535E-05	2.0868E-06	5.92661E-05	0	0	0	0	0	4.55784E-05	2.04317E-05	1.07801E-06	3.59871E-06	0	3.61479E-05	4.15582E-06	0	2.928E-05	2.79196E-05	3.26741E-06	0	0	3.38812E-05	9.10424E-05	9.74856E-07	0	1.67599E-06	1.03771E-05	9.09668E-07	1.06727E-05	1.75472E-05	2.02357E-06	0	0	1.02068E-05	2.89715E-05	8.25312E-05	4.24494E-06	0	9.87598E-06	1.29527E-05	0.000112404	0	0	3.35743E-05	6.45312E-06	0.000152373	5.19255E-06	0.000197479	0.000315191	9.53328E-06	4.34048E-06	1.89506E-05	0.000145251	2.85921E-05	0.000318772	0.000109148	1.02908E-05	2.69142E-05	1.10177E-05	7.53043E-05	1.80025E-05	1.87603E-06	3.91283E-06	4.93999E-06	0	0	0	2.82181E-05	0	0.000254774	5.87108E-05	2.52081E-05	9.09062E-05	2.78317E-05	0	2.24073E-05	0	0	1.77703E-05	0.000182842	0.00021793	0.000110251	7.12373E-06	5.98213E-05	0	1.45064E-05	0	7.97615E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_414	0	0	4.88448E-05	8.98625E-06	4.34954E-06	0	0	1.41625E-05	2.64172E-05	1.26704E-05	3.28757E-06	3.40073E-05	0	0	0	3.18075E-05	0	3.47802E-06	7.49916E-06	6.11031E-06	0	3.8258E-05	2.46824E-05	0	1.19709E-06	0	0	1.85071E-05	1.01376E-05	0.00089027	0	0	0	0	3.85962E-05	0	0	0	9.63203E-06	0	8.38454E-07	1.6794E-06	0	1.49182E-05	7.17824E-06	2.32755E-06	0	0	0	3.06088E-06	3.43141E-05	5.91118E-05	0.000119297	8.86233E-07	8.66642E-06	0	0	1.13709E-06	1.42303E-05	0	0	0	7.31598E-06	1.08872E-05	2.10558E-05	1.37552E-05	1.83565E-06	0	6.78973E-06	6.38043E-05	0	4.55011E-05	1.85906E-05	5.91547E-05	3.47476E-06	4.74165E-05	3.49801E-06	7.56047E-06	1.94743E-05	2.06058E-06	2.48393E-06	6.96041E-06	3.89332E-05	1.87467E-05	3.61986E-05	2.44962E-05	6.2755E-06	2.65325E-06	3.5864E-06	4.77559E-05	2.53801E-06	2.78169E-06	1.34305E-05	7.33941E-06	0	2.9573E-06	0	2.01558E-05	0	0	1.14372E-05	2.04065E-05	1.58098E-05	0	0	5.92465E-06	0	1.31547E-05	6.71321E-06	4.02998E-05	0.000111958	4.30666E-05	9.16916E-07	4.27967E-05	0	4.29337E-06	0	5.12753E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_848	0	0	0	0	4.74495E-06	2.12207E-06	0	0	0	0	0	2.03099E-05	0	0	0	0	0	2.09934E-06	5.04254E-06	1.71317E-06	0	0	0	0	1.13059E-06	0	0	7.97022E-06	0	0.000378838	0	1.36096E-06	0	0	0	0	3.03619E-06	0	2.68108E-06	0	2.93459E-06	1.51946E-06	0	0	0	2.54922E-06	1.3664E-05	3.13038E-05	8.3585E-07	3.89566E-06	0	0	0	5.76051E-07	8.66642E-06	1.86221E-06	5.73847E-07	0	0	0	3.11318E-06	0	0	0	0	2.44537E-05	0	0	0	0	0	0	0	0	3.47476E-06	0.000119807	6.68133E-06	1.99596E-06	2.75294E-05	2.60676E-06	1.67729E-06	5.33462E-06	0	3.08848E-05	0.000425939	0.00011938	7.31255E-06	8.54129E-07	2.52018E-06	0.000186022	6.32137E-06	2.84638E-06	4.70597E-06	1.41143E-06	0	0	0	7.35687E-05	0	0	5.56609E-05	1.20039E-05	0	0	0	1.33684E-05	0	0	6.71321E-06	0	3.29289E-05	0.000216482	0	1.76522E-06	2.70041E-06	1.51786E-05	0	2.13647E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_897	0	0	0	7.189E-06	0	0	3.98533E-05	0	0	0	5.75324E-06	9.91881E-06	0	0	0	0	0	4.38669E-07	3.36169E-06	0	0	0	0	0	0	0	0	2.49914E-06	0	0	0	0	0	2.7808E-06	0	0	0	0	4.86566E-06	8.75646E-06	8.98344E-07	0	0	0	0	0	0	0	0	0	0	6.70415E-05	2.51151E-05	0	5.47353E-06	0	0	0	0	0	0	0	5.65326E-06	0	0	0	0	0	0	0	0	0	0	0	2.97836E-06	6.74241E-05	4.96258E-07	4.41531E-06	8.14984E-06	1.68818E-06	4.48132E-07	2.62497E-06	0	1.18684E-05	2.44636E-05	3.87598E-05	6.54141E-06	1.27211E-06	1.90629E-06	1.31893E-05	3.59419E-06	0	8.24867E-06	2.02304E-06	0	0	0	5.54285E-06	0	0	1.52496E-05	0	0	0	0	2.58254E-06	0	0	0	2.68665E-05	0.000140098	1.5504E-05	0	6.47247E-06	0	7.58929E-07	0	4.27294E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_tangfeifanii	0	0	0	0	0	2.75869E-06	0	0	0	0	0	0	0	0	0	0	0	1.66068E-06	2.32733E-06	0	0	0	0	0	0	0	0	2.63423E-06	5.86911E-06	0	0	0	0	0	0	0	0	0	0	0	1.55713E-06	0	0	0	1.96457E-05	6.65014E-07	0	0	0	0	0	0	0	1.77247E-06	0	4.18997E-06	0	0	0	0	0	0	0	0	0	4.58507E-06	0	0	0	0	0	0	0	0	0	1.00277E-06	1.44036E-06	0	8.10246E-06	2.68123E-06	6.01777E-06	1.50724E-06	0	1.44309E-05	7.51293E-06	3.10078E-05	6.19573E-06	1.98085E-06	3.55409E-06	2.33939E-06	3.04245E-06	0	1.48053E-06	1.36438E-06	0	0	0	0	0	0	0	0	0	0	0	3.25096E-05	0	0	0	0	0	8.0391E-06	0	2.35362E-06	0	2.71046E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_viscosus	5.84738E-06	0	0	7.189E-06	2.96559E-05	2.12207E-06	5.04809E-05	0	0	0	0	0.000169564	0	0	0	0	0	7.36337E-06	2.19803E-06	1.42764E-06	0	6.12129E-05	3.81456E-05	0	1.52962E-06	0	0	4.99828E-06	8.00333E-06	0.000966037	0	1.1795E-06	0	0	0	0	0	0	3.28681E-05	2.51019E-05	0	1.91931E-06	0	2.46724E-05	0	0	1.2688E-05	8.46047E-06	2.96347E-06	2.22609E-06	2.01848E-05	1.94637E-05	0.000131854	7.08986E-07	0	1.86221E-06	0	0	1.06727E-05	0	0	0	4.32308E-06	1.15677E-05	2.69134E-06	3.30125E-05	5.96586E-06	0	0	0	0	0	0	4.9562E-05	4.21935E-06	6.89521E-05	4.33318E-06	3.64112E-05	0.000109644	8.35403E-06	3.62347E-06	2.96368E-06	4.04307E-05	1.84769E-05	0.000101642	4.71319E-05	6.51482E-06	1.6283E-05	5.04035E-06	5.91705E-05	1.5165E-05	1.22912E-06	3.59557E-06	1.12914E-06	0	0	0	9.57401E-06	0	2.50224E-05	1.82995E-05	0	3.03021E-05	0	0	5.84869E-06	0	8.14338E-06	4.73874E-06	8.50773E-05	9.81881E-05	2.35431E-05	3.10341E-06	5.75461E-05	0	8.26149E-06	0	7.83372E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_schaalii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58786E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37471E-06	0	0	0	0	0	0	0	0	0	0	6.68511E-07	1.23459E-06	0	6.15977E-07	2.11023E-07	2.43272E-07	5.08059E-07	0	1.55098E-06	3.10451E-06	6.20157E-06	3.45684E-07	1.18124E-06	8.49752E-06	2.37973E-06	5.67504E-07	0	1.53341E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_haemolyticum	0	0	0	1.19817E-05	0	6.5784E-06	0	1.41625E-05	0	0	0	8.97416E-06	0	0	0	0	0	2.15888E-05	5.68902E-06	8.22323E-06	0	0	0	0	1.86214E-06	0	0	1.95878E-06	0	0	0	1.54242E-06	0	0	0	0	0	0	0	3.03557E-05	4.49771E-05	1.43949E-06	0	0	6.04483E-06	7.81391E-06	0	0	1.59571E-06	5.98262E-06	0	0	0	1.21414E-05	1.68767E-05	4.18997E-06	0	6.36768E-06	0	2.29464E-05	1.2764E-05	0	0	9.52634E-06	3.46708E-05	1.00871E-05	1.72092E-06	0	2.53072E-05	0	0	0	0	0	0	6.58961E-06	2.12423E-05	3.44757E-06	1.3741E-06	6.56654E-06	5.30076E-06	1.27184E-05	0	8.22696E-06	6.76163E-05	6.82173E-06	7.44551E-06	3.19844E-06	5.44423E-05	4.35611E-06	3.04245E-06	4.46365E-06	1.50697E-05	4.89294E-06	0	0	0	9.07011E-06	0	0	0	0	0	0	0	1.67105E-06	0	0	0	2.31351E-05	0	0	0	6.51169E-06	0	1.60459E-05	0	4.41537E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_phocae	0	0	0	0	0	3.60751E-06	0	0	0	0	1.15065E-05	0	0	0	0	0	0	7.52004E-07	0	0	0	0	0	0	1.13059E-06	0	0	8.37549E-06	1.76073E-05	0	0	0	0	1.9987E-06	0	0	0	0	0	0	8.02521E-06	9.59657E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63131E-06	0	0	0	8.2337E-05	0	0	0	0	0	3.97372E-06	2.47813E-05	0	0	0	0	0	0	0	0	5.53909E-06	1.05304E-06	6.04837E-07	1.56363E-05	2.91708E-06	2.68879E-06	1.87982E-06	0	5.79933E-06	0	3.41086E-06	1.72842E-06	2.38066E-06	7.23743E-06	3.30742E-06	5.99032E-07	7.76287E-07	3.91283E-06	3.43447E-06	0	0	0	5.03895E-06	0	0	0	0	8.30013E-05	0	0	4.10168E-06	0	0.000251818	0	0	0	2.18204E-05	0	0	0	2.38521E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Flaviflexus;s__Flaviflexus_salsibiostraticola	0	0	5.93116E-05	7.189E-06	9.4899E-06	4.66854E-06	5.31378E-05	0	1.25796E-05	6.33519E-06	0	0	4.23601E-05	0	2.53818E-06	0	0	3.29002E-06	8.53353E-06	6.28163E-07	0	0	0.000166045	0	0	0	0	1.62106E-06	0	0	9.57206E-05	0	0	0	3.68418E-05	0	2.56908E-06	0	0	0	5.98896E-07	0	0	2.40986E-05	6.80043E-06	0	0	0	0	2.64348E-06	0	0	0	9.30544E-07	0	4.28309E-06	0	1.21289E-06	0	0	0	0	0	0	6.80751E-06	0	0	0	2.22209E-05	0	2.99744E-05	0	0	6.71485E-05	8.1905E-06	1.6283E-05	1.70059E-05	0	1.84319E-05	2.30884E-06	2.34309E-06	1.45644E-06	0	1.61842E-05	1.34736E-05	8.99228E-06	2.95161E-06	3.1621E-06	3.97412E-06	3.14608E-06	6.62088E-07	1.55257E-06	9.35906E-06	1.976E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70725E-07	0	4.33674E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Flaviflexus;s__Flaviflexus_sp._H23T48	0	0	4.88448E-05	0	6.72201E-06	2.97089E-06	3.18827E-05	0	0	0	0	1.65313E-05	2.82401E-05	0	2.04692E-06	1.90845E-05	0	4.32402E-06	3.87888E-06	6.85269E-07	0	0	0.000267019	0	0	0	0	0	0	0	3.30671E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.49182E-05	0	0	0	0	0	0	3.22956E-05	0	0	0	7.75417E-06	0	0	0	0	0	7.47164E-06	0	0	0	3.3246E-06	0	0	0	0	0	0	0	2.40584E-05	8.31363E-05	9.18329E-06	1.91003E-06	2.33604E-06	0	7.58125E-07	7.07548E-07	9.73087E-07	4.74189E-07	0	7.35032E-06	5.27768E-06	8.6822E-06	9.30688E-07	3.45286E-07	1.97091E-06	2.17806E-06	5.5174E-07	6.46906E-07	4.01858E-06	4.70475E-07	0	0	0	7.05453E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52986E-06	0	1.36607E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_curtisii	5.06773E-06	0	0	0	0	0	0	1.2875E-05	0	1.95815E-05	0	9.91881E-06	0	0	0	1.78122E-05	0	7.26937E-06	9.5679E-06	1.9987E-06	0	0	0	0	0	0	0	4.1202E-06	9.604E-06	0	0	0	0	0	0	0	0	0	0	0	4.49172E-06	0	0	0	0	1.49628E-06	0	0	0	0	0	0	0	4.43116E-07	0	0	0	0	0	4.18434E-05	0	0	0	0	5.06606E-06	3.02614E-05	0	0	1.11105E-05	0	0	0	0	0	0	3.30913E-05	2.44498E-06	5.38305E-06	1.54942E-05	1.02408E-05	3.25216E-06	4.2677E-06	0	3.77631E-06	1.98689E-06	4.65118E-06	9.17393E-06	9.08648E-07	4.26491E-06	5.56614E-06	2.20696E-06	2.32886E-06	3.64845E-06	7.5276E-07	0	0.000159941	0	0	0	0	0	0	0	0	3.34572E-05	1.97488E-06	0	0	0	3.65683E-05	0	7.46488E-06	0	1.29449E-06	0	2.60204E-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_cardiffensis	0	0	0	0	0	3.60751E-06	0	0	0	0	0	5.47896E-05	0	0	0	0	0	1.41001E-06	4.52536E-06	3.65477E-06	0	0	0	0	8.64567E-07	0	0	0	0	0	0	0	0	0	3.50874E-05	0	0	0	9.92993E-07	0	9.46256E-06	0	0	0	0	0	0	0	0	1.53044E-06	0	0	0	2.25989E-06	0	2.51398E-06	7.17308E-07	0	0	0	0	0	0	7.48498E-06	0	5.16584E-05	0	0	0	0	0	0	0	6.3951E-05	0	8.8339E-06	1.02883E-06	1.39113E-06	1.35041E-05	2.44538E-06	2.3815E-06	4.21689E-06	0	2.54901E-05	9.00309E-06	8.99228E-06	1.28701E-05	2.07172E-06	6.84971E-06	2.32326E-05	4.17746E-06	4.1402E-06	7.87853E-06	2.68171E-06	0	0	0	0	0	0	0	0	0	0	0	9.11484E-06	0	0	6.71321E-06	0	0	0	0	4.90338E-06	0	2.16837E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_meyeri	2.26099E-05	0	0	2.81569E-05	3.75642E-06	3.39531E-06	0	3.99125E-05	0	6.33519E-06	4.38342E-06	0.000162952	0	0	0	3.8169E-05	0	6.69597E-05	4.65465E-06	8.28604E-05	0	0	0	0.000197319	2.79322E-06	0	0	2.79633E-05	1.06711E-05	0.000909211	0	9.98035E-07	6.4654E-05	0	0	0	0	0	1.39019E-06	5.83764E-06	3.10228E-05	0	0	1.89346E-05	1.81345E-05	7.20431E-07	1.0736E-05	0	1.89966E-06	5.00871E-06	0	0	0.000106739	5.3174E-07	0	4.93486E-06	0	1.64498E-05	0	3.37447E-05	1.18301E-05	1.01472E-05	0	8.70979E-05	8.16902E-05	2.01743E-05	2.75347E-06	4.24166E-05	1.91347E-05	9.1149E-06	0	0	1.64034E-05	2.07841E-05	0	7.11487E-05	4.33318E-06	5.06249E-05	3.36892E-05	1.16063E-05	3.31618E-06	9.81909E-05	3.74358E-05	8.59111E-05	0.000131135	0.000173644	0.00010687	1.23213E-05	3.68333E-05	5.1023E-05	3.19852E-05	2.60703E-05	1.17385E-05	1.60432E-05	0	0	0	1.31013E-05	0	0	0	2.28073E-05	0	0	0	4.40551E-06	0	0	3.79099E-05	2.68665E-05	1.91586E-05	5.34026E-05	7.75852E-07	3.98547E-05	0	1.0213E-05	0	1.85161E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_odontolytica	5.49654E-05	5.09533E-06	5.93116E-05	5.51157E-05	8.75838E-05	1.27324E-05	3.98533E-05	4.635E-05	0.000176114	5.35612E-05	1.20544E-05	0.000108162	7.29535E-05	0	7.36892E-06	0.00011069	0.000544832	1.18754E-05	0.000132011	2.31849E-05	7.48507E-06	6.12129E-05	5.16087E-05	0.000193357	1.07073E-05	0.000154043	0	1.09422E-05	0.00011098	0.01074006	3.82882E-05	1.63315E-06	7.54296E-05	1.2166E-05	0.000101753	0	8.17434E-06	3.99075E-05	4.1805E-05	8.23107E-05	5.5877E-05	5.67797E-06	0	0.000723533	1.70011E-05	3.49132E-06	0.000158112	9.72954E-05	3.03945E-06	2.90783E-05	3.02772E-05	9.80391E-05	0.002252514	1.1521E-06	2.5087E-05	2.76538E-05	1.43462E-06	4.62415E-06	0	0	2.17923E-06	1.812E-05	5.65326E-06	0.000304843	5.63599E-05	0.000227725	2.13394E-05	0.00012725	1.91347E-05	3.02231E-05	0	2.60006E-05	0.000321507	0.000123106	1.24099E-05	0.000586809	1.13776E-05	0.000351955	0.000539643	4.46252E-05	2.48393E-05	0.000143544	0.000787649	0.000916969	0.00257296	0.005792576	0.000158988	0.000108674	0.000125524	0.003448388	0.000413916	4.18548E-05	5.53084E-05	0.000104022	9.82617E-06	0	3.36749E-06	0.000134036	3.36017E-05	0.000116013	3.81239E-05	0.000674616	0.00016205	6.53439E-05	2.62878E-05	8.21095E-05	1.63861E-05	6.2015E-05	0.000352246	0.000279113	0.00049573	0.000636238	1.52349E-05	0.000653758	4.50068E-06	0.000357911	5.18763E-05	2.43557E-05
